delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fixation.started,fixation.stopped,polygon.started,polygon.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,sound_1.started,sound_1.stopped,text.started,text.stopped,textbox.text,textbox.started,textbox.stopped,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,
0.4,1000,exp,2,5,29,10,151.33888900000602,152.33802219992504,152.32141579990275,None,space,0.4898363999091089,152.32141579990275,None,153.22042393004523,None,153.56708150007762,None,400,153.56708150007762,None,153.56708150007762,None,30,"[3.059096399927512, 3.140477899927646, 3.186534399865195, 2.690847200108692, 2.348012699978426, 3.441637699957937, 2.794587800046429, 1.863550700014457, 5.132225199835375, 2.9737808001227677, 2.561872099991888, 2.5665995001327246, 2.1802060999907553, 2.6793126000557095, 2.2973766999784857, 2.0087262000888586, 2.5118650998920202, 3.2381932998541743, 1.8451487999409437, 2.07545780017972, 2.2891124999150634, 1.7074915000703186, 2.0216967000160366, 1.7169932001270354, 1.8571113999933004, 1.6405806001275778, 3.3344433000311255, 1.9801331998314708, 1.5376269000116736, 1.647773299831897]","[3.0591049999929965, 3.1404864999931306, 3.186542100040242, 2.6908551999367774, 2.3480215000454336, 3.441647599916905, 2.794595600105822, 1.8635587999597192, 5.132231799885631, 2.9737895999569446, 2.5618789999280125, 2.566607099957764, 2.1802141999360174, 2.6793192999903113, 2.29738079989329, 2.0087345000356436, 2.5118745998479426, 3.2382010999135673, 1.8451555001083761, 2.0754669001325965, 2.289120400091633, 1.7074963999912143, 2.021704899845645, 1.7170013000722975, 1.8571223001927137, 1.6405888001900166, 3.334452000213787, 1.9801407000049949, 1.5376337999477983, 1.6477794998791069]",035672,001,2023-10-27_11h38.35.520,Intentional Binding Task,2022.1.4,59.996136331151284,
0.4,1000,exp,2,6,30,7,155.2186878998764,156.21767690009438,156.2011172999628,None,space,0.1449852001387626,156.2011172999628,None,156.75031943009236,None,157.05825440003537,None,400,157.05825440003537,None,157.05825440003537,None,31,"[3.059096399927512, 3.140477899927646, 3.186534399865195, 2.690847200108692, 2.348012699978426, 3.441637699957937, 2.794587800046429, 1.863550700014457, 5.132225199835375, 2.9737808001227677, 2.561872099991888, 2.5665995001327246, 2.1802060999907553, 2.6793126000557095, 2.2973766999784857, 2.0087262000888586, 2.5118650998920202, 3.2381932998541743, 1.8451487999409437, 2.07545780017972, 2.2891124999150634, 1.7074915000703186, 2.0216967000160366, 1.7169932001270354, 1.8571113999933004, 1.6405806001275778, 3.3344433000311255, 1.9801331998314708, 1.5376269000116736, 1.647773299831897, 2.070005400106311]","[3.0591049999929965, 3.1404864999931306, 3.186542100040242, 2.6908551999367774, 2.3480215000454336, 3.441647599916905, 2.794595600105822, 1.8635587999597192, 5.132231799885631, 2.9737895999569446, 2.5618789999280125, 2.566607099957764, 2.1802141999360174, 2.6793192999903113, 2.29738079989329, 2.0087345000356436, 2.5118745998479426, 3.2382010999135673, 1.8451555001083761, 2.0754669001325965, 2.289120400091633, 1.7074963999912143, 2.021704899845645, 1.7170013000722975, 1.8571223001927137, 1.6405888001900166, 3.334452000213787, 1.9801407000049949, 1.5376337999477983, 1.6477794998791069, 2.070011999923736]",035672,001,2023-10-27_11h38.35.520,Intentional Binding Task,2022.1.4,59.996136331151284,
0.1,1000,exp,2,7,31,6,159.1317326000426,160.1307234999258,160.1141131001059,None,space,0.09645010018721223,160.1141131001059,None,160.31395733002574,None,160.67095920001157,None,100,160.67095920001157,None,160.67095920001157,None,32,"[3.059096399927512, 3.140477899927646, 3.186534399865195, 2.690847200108692, 2.348012699978426, 3.441637699957937, 2.794587800046429, 1.863550700014457, 5.132225199835375, 2.9737808001227677, 2.561872099991888, 2.5665995001327246, 2.1802060999907553, 2.6793126000557095, 2.2973766999784857, 2.0087262000888586, 2.5118650998920202, 3.2381932998541743, 1.8451487999409437, 2.07545780017972, 2.2891124999150634, 1.7074915000703186, 2.0216967000160366, 1.7169932001270354, 1.8571113999933004, 1.6405806001275778, 3.3344433000311255, 1.9801331998314708, 1.5376269000116736, 1.647773299831897, 2.070005400106311, 1.5199335999786854]","[3.0591049999929965, 3.1404864999931306, 3.186542100040242, 2.6908551999367774, 2.3480215000454336, 3.441647599916905, 2.794595600105822, 1.8635587999597192, 5.132231799885631, 2.9737895999569446, 2.5618789999280125, 2.566607099957764, 2.1802141999360174, 2.6793192999903113, 2.29738079989329, 2.0087345000356436, 2.5118745998479426, 3.2382010999135673, 1.8451555001083761, 2.0754669001325965, 2.289120400091633, 1.7074963999912143, 2.021704899845645, 1.7170013000722975, 1.8571223001927137, 1.6405888001900166, 3.334452000213787, 1.9801407000049949, 1.5376337999477983, 1.6477794998791069, 2.070011999923736, 1.519944699946791]",035672,001,2023-10-27_11h38.35.520,Intentional Binding Task,2022.1.4,59.996136331151284,
0.4,1000,exp,2,8,32,4,162.1955397001002,163.1946244998835,163.1781208999455,None,space,0.8514345001894981,163.1781208999455,None,164.44312093006448,None,164.74834499997087,None,700,164.74834499997087,None,164.74834499997087,None,33,"[3.059096399927512, 3.140477899927646, 3.186534399865195, 2.690847200108692, 2.348012699978426, 3.441637699957937, 2.794587800046429, 1.863550700014457, 5.132225199835375, 2.9737808001227677, 2.561872099991888, 2.5665995001327246, 2.1802060999907553, 2.6793126000557095, 2.2973766999784857, 2.0087262000888586, 2.5118650998920202, 3.2381932998541743, 1.8451487999409437, 2.07545780017972, 2.2891124999150634, 1.7074915000703186, 2.0216967000160366, 1.7169932001270354, 1.8571113999933004, 1.6405806001275778, 3.3344433000311255, 1.9801331998314708, 1.5376269000116736, 1.647773299831897, 2.070005400106311, 1.5199335999786854, 1.3893081001006067]","[3.0591049999929965, 3.1404864999931306, 3.186542100040242, 2.6908551999367774, 2.3480215000454336, 3.441647599916905, 2.794595600105822, 1.8635587999597192, 5.132231799885631, 2.9737895999569446, 2.5618789999280125, 2.566607099957764, 2.1802141999360174, 2.6793192999903113, 2.29738079989329, 2.0087345000356436, 2.5118745998479426, 3.2382010999135673, 1.8451555001083761, 2.0754669001325965, 2.289120400091633, 1.7074963999912143, 2.021704899845645, 1.7170013000722975, 1.8571223001927137, 1.6405888001900166, 3.334452000213787, 1.9801407000049949, 1.5376337999477983, 1.6477794998791069, 2.070011999923736, 1.519944699946791, 1.3893156000413]",035672,001,2023-10-27_11h38.35.520,Intentional Binding Task,2022.1.4,59.996136331151284,
0.7,1000,exp,2,9,33,5,166.1418256999459,167.14078400004655,167.12425830005668,None,space,0.6310884000267833,167.12425830005668,None,168.45608113002965,None,168.75243059988134,None,700,168.75243059988134,None,168.75243059988134,None,34,"[3.059096399927512, 3.140477899927646, 3.186534399865195, 2.690847200108692, 2.348012699978426, 3.441637699957937, 2.794587800046429, 1.863550700014457, 5.132225199835375, 2.9737808001227677, 2.561872099991888, 2.5665995001327246, 2.1802060999907553, 2.6793126000557095, 2.2973766999784857, 2.0087262000888586, 2.5118650998920202, 3.2381932998541743, 1.8451487999409437, 2.07545780017972, 2.2891124999150634, 1.7074915000703186, 2.0216967000160366, 1.7169932001270354, 1.8571113999933004, 1.6405806001275778, 3.3344433000311255, 1.9801331998314708, 1.5376269000116736, 1.647773299831897, 2.070005400106311, 1.5199335999786854, 1.3893081001006067, 1.36443360010162]","[3.0591049999929965, 3.1404864999931306, 3.186542100040242, 2.6908551999367774, 2.3480215000454336, 3.441647599916905, 2.794595600105822, 1.8635587999597192, 5.132231799885631, 2.9737895999569446, 2.5618789999280125, 2.566607099957764, 2.1802141999360174, 2.6793192999903113, 2.29738079989329, 2.0087345000356436, 2.5118745998479426, 3.2382010999135673, 1.8451555001083761, 2.0754669001325965, 2.289120400091633, 1.7074963999912143, 2.021704899845645, 1.7170013000722975, 1.8571223001927137, 1.6405888001900166, 3.334452000213787, 1.9801407000049949, 1.5376337999477983, 1.6477794998791069, 2.070011999923736, 1.519944699946791, 1.3893156000413, 1.364441400161013]",035672,001,2023-10-27_11h38.35.520,Intentional Binding Task,2022.1.4,59.996136331151284,
0.1,400,unexp,2,10,34,0,170.121369499946,171.12036659987643,171.10397140006535,None,space,0.1861006999388337,171.10397140006535,None,171.40333493002692,None,171.69798430008814,None,100,171.69798430008814,None,171.69798430008814,None,35,"[3.059096399927512, 3.140477899927646, 3.186534399865195, 2.690847200108692, 2.348012699978426, 3.441637699957937, 2.794587800046429, 1.863550700014457, 5.132225199835375, 2.9737808001227677, 2.561872099991888, 2.5665995001327246, 2.1802060999907553, 2.6793126000557095, 2.2973766999784857, 2.0087262000888586, 2.5118650998920202, 3.2381932998541743, 1.8451487999409437, 2.07545780017972, 2.2891124999150634, 1.7074915000703186, 2.0216967000160366, 1.7169932001270354, 1.8571113999933004, 1.6405806001275778, 3.3344433000311255, 1.9801331998314708, 1.5376269000116736, 1.647773299831897, 2.070005400106311, 1.5199335999786854, 1.3893081001006067, 1.36443360010162, 2.51539249997586]","[3.0591049999929965, 3.1404864999931306, 3.186542100040242, 2.6908551999367774, 2.3480215000454336, 3.441647599916905, 2.794595600105822, 1.8635587999597192, 5.132231799885631, 2.9737895999569446, 2.5618789999280125, 2.566607099957764, 2.1802141999360174, 2.6793192999903113, 2.29738079989329, 2.0087345000356436, 2.5118745998479426, 3.2382010999135673, 1.8451555001083761, 2.0754669001325965, 2.289120400091633, 1.7074963999912143, 2.021704899845645, 1.7170013000722975, 1.8571223001927137, 1.6405888001900166, 3.334452000213787, 1.9801407000049949, 1.5376337999477983, 1.6477794998791069, 2.070011999923736, 1.519944699946791, 1.3893156000413, 1.364441400161013, 2.5154001000337303]",035672,001,2023-10-27_11h38.35.520,Intentional Binding Task,2022.1.4,59.996136331151284,
0.4,400,unexp,2,11,35,1,174.2176173001062,175.23330900003202,175.1999528000597,None,space,0.2740176999941468,175.1999528000597,None,175.88247032994406,None,176.15766900009476,None,100,176.15766900009476,None,176.15766900009476,None,36,"[3.059096399927512, 3.140477899927646, 3.186534399865195, 2.690847200108692, 2.348012699978426, 3.441637699957937, 2.794587800046429, 1.863550700014457, 5.132225199835375, 2.9737808001227677, 2.561872099991888, 2.5665995001327246, 2.1802060999907553, 2.6793126000557095, 2.2973766999784857, 2.0087262000888586, 2.5118650998920202, 3.2381932998541743, 1.8451487999409437, 2.07545780017972, 2.2891124999150634, 1.7074915000703186, 2.0216967000160366, 1.7169932001270354, 1.8571113999933004, 1.6405806001275778, 3.3344433000311255, 1.9801331998314708, 1.5376269000116736, 1.647773299831897, 2.070005400106311, 1.5199335999786854, 1.3893081001006067, 1.36443360010162, 2.51539249997586, 1.7698188999202102]","[3.0591049999929965, 3.1404864999931306, 3.186542100040242, 2.6908551999367774, 2.3480215000454336, 3.441647599916905, 2.794595600105822, 1.8635587999597192, 5.132231799885631, 2.9737895999569446, 2.5618789999280125, 2.566607099957764, 2.1802141999360174, 2.6793192999903113, 2.29738079989329, 2.0087345000356436, 2.5118745998479426, 3.2382010999135673, 1.8451555001083761, 2.0754669001325965, 2.289120400091633, 1.7074963999912143, 2.021704899845645, 1.7170013000722975, 1.8571223001927137, 1.6405888001900166, 3.334452000213787, 1.9801407000049949, 1.5376337999477983, 1.6477794998791069, 2.070011999923736, 1.519944699946791, 1.3893156000413, 1.364441400161013, 2.5154001000337303, 1.7698297000024468]",035672,001,2023-10-27_11h38.35.520,Intentional Binding Task,2022.1.4,59.996136331151284,
0.7,1000,exp,3,0,36,8,177.93078180006705,178.92989800008945,178.91337059997022,None,space,0.4097174999769777,178.91337059997022,None,180.02877563000658,None,180.3385751999449,None,400,180.3385751999449,None,180.3385751999449,None,37,"[3.059096399927512, 3.140477899927646, 3.186534399865195, 2.690847200108692, 2.348012699978426, 3.441637699957937, 2.794587800046429, 1.863550700014457, 5.132225199835375, 2.9737808001227677, 2.561872099991888, 2.5665995001327246, 2.1802060999907553, 2.6793126000557095, 2.2973766999784857, 2.0087262000888586, 2.5118650998920202, 3.2381932998541743, 1.8451487999409437, 2.07545780017972, 2.2891124999150634, 1.7074915000703186, 2.0216967000160366, 1.7169932001270354, 1.8571113999933004, 1.6405806001275778, 3.3344433000311255, 1.9801331998314708, 1.5376269000116736, 1.647773299831897, 2.070005400106311, 1.5199335999786854, 1.3893081001006067, 1.36443360010162, 2.51539249997586, 1.7698188999202102, 1.2684984998777509]","[3.0591049999929965, 3.1404864999931306, 3.186542100040242, 2.6908551999367774, 2.3480215000454336, 3.441647599916905, 2.794595600105822, 1.8635587999597192, 5.132231799885631, 2.9737895999569446, 2.5618789999280125, 2.566607099957764, 2.1802141999360174, 2.6793192999903113, 2.29738079989329, 2.0087345000356436, 2.5118745998479426, 3.2382010999135673, 1.8451555001083761, 2.0754669001325965, 2.289120400091633, 1.7074963999912143, 2.021704899845645, 1.7170013000722975, 1.8571223001927137, 1.6405888001900166, 3.334452000213787, 1.9801407000049949, 1.5376337999477983, 1.6477794998791069, 2.070011999923736, 1.519944699946791, 1.3893156000413, 1.364441400161013, 2.5154001000337303, 1.7698297000024468, 1.2685237999539822]",035672,001,2023-10-27_11h38.35.520,Intentional Binding Task,2022.1.4,59.996136331151284,
0.4,1000,exp,3,1,37,4,181.61061459989287,182.60970950010233,182.59320340002887,None,space,0.356055699987337,182.59320340002887,None,183.35880772997626,None,183.65905179991387,None,400,183.65905179991387,None,183.65905179991387,None,38,"[3.059096399927512, 3.140477899927646, 3.186534399865195, 2.690847200108692, 2.348012699978426, 3.441637699957937, 2.794587800046429, 1.863550700014457, 5.132225199835375, 2.9737808001227677, 2.561872099991888, 2.5665995001327246, 2.1802060999907553, 2.6793126000557095, 2.2973766999784857, 2.0087262000888586, 2.5118650998920202, 3.2381932998541743, 1.8451487999409437, 2.07545780017972, 2.2891124999150634, 1.7074915000703186, 2.0216967000160366, 1.7169932001270354, 1.8571113999933004, 1.6405806001275778, 3.3344433000311255, 1.9801331998314708, 1.5376269000116736, 1.647773299831897, 2.070005400106311, 1.5199335999786854, 1.3893081001006067, 1.36443360010162, 2.51539249997586, 1.7698188999202102, 1.2684984998777509, 1.5461868999991566]","[3.0591049999929965, 3.1404864999931306, 3.186542100040242, 2.6908551999367774, 2.3480215000454336, 3.441647599916905, 2.794595600105822, 1.8635587999597192, 5.132231799885631, 2.9737895999569446, 2.5618789999280125, 2.566607099957764, 2.1802141999360174, 2.6793192999903113, 2.29738079989329, 2.0087345000356436, 2.5118745998479426, 3.2382010999135673, 1.8451555001083761, 2.0754669001325965, 2.289120400091633, 1.7074963999912143, 2.021704899845645, 1.7170013000722975, 1.8571223001927137, 1.6405888001900166, 3.334452000213787, 1.9801407000049949, 1.5376337999477983, 1.6477794998791069, 2.070011999923736, 1.519944699946791, 1.3893156000413, 1.364441400161013, 2.5154001000337303, 1.7698297000024468, 1.2685237999539822, 1.5461949000600725]",035672,001,2023-10-27_11h38.35.520,Intentional Binding Task,2022.1.4,59.996136331151284,
0.7,400,unexp,3,2,38,2,185.20732160005718,186.20645650010556,186.18977489997633,None,space,0.09053489984944463,186.18977489997633,None,186.98890623003246,None,187.29275280004367,None,100,187.29275280004367,None,187.29275280004367,None,39,"[3.059096399927512, 3.140477899927646, 3.186534399865195, 2.690847200108692, 2.348012699978426, 3.441637699957937, 2.794587800046429, 1.863550700014457, 5.132225199835375, 2.9737808001227677, 2.561872099991888, 2.5665995001327246, 2.1802060999907553, 2.6793126000557095, 2.2973766999784857, 2.0087262000888586, 2.5118650998920202, 3.2381932998541743, 1.8451487999409437, 2.07545780017972, 2.2891124999150634, 1.7074915000703186, 2.0216967000160366, 1.7169932001270354, 1.8571113999933004, 1.6405806001275778, 3.3344433000311255, 1.9801331998314708, 1.5376269000116736, 1.647773299831897, 2.070005400106311, 1.5199335999786854, 1.3893081001006067, 1.36443360010162, 2.51539249997586, 1.7698188999202102, 1.2684984998777509, 1.5461868999991566, 1.5403406999539584]","[3.0591049999929965, 3.1404864999931306, 3.186542100040242, 2.6908551999367774, 2.3480215000454336, 3.441647599916905, 2.794595600105822, 1.8635587999597192, 5.132231799885631, 2.9737895999569446, 2.5618789999280125, 2.566607099957764, 2.1802141999360174, 2.6793192999903113, 2.29738079989329, 2.0087345000356436, 2.5118745998479426, 3.2382010999135673, 1.8451555001083761, 2.0754669001325965, 2.289120400091633, 1.7074963999912143, 2.021704899845645, 1.7170013000722975, 1.8571223001927137, 1.6405888001900166, 3.334452000213787, 1.9801407000049949, 1.5376337999477983, 1.6477794998791069, 2.070011999923736, 1.519944699946791, 1.3893156000413, 1.364441400161013, 2.5154001000337303, 1.7698297000024468, 1.2685237999539822, 1.5461949000600725, 1.5403489000163972]",035672,001,2023-10-27_11h38.35.520,Intentional Binding Task,2022.1.4,59.996136331151284,
0.1,1000,exp,3,3,39,3,188.83717589988373,189.83626520005055,189.8197886000853,None,space,0.5489213000983,189.8197886000853,None,190.46875303001144,None,190.79780200007372,None,100,190.79780200007372,None,190.79780200007372,None,40,"[3.059096399927512, 3.140477899927646, 3.186534399865195, 2.690847200108692, 2.348012699978426, 3.441637699957937, 2.794587800046429, 1.863550700014457, 5.132225199835375, 2.9737808001227677, 2.561872099991888, 2.5665995001327246, 2.1802060999907553, 2.6793126000557095, 2.2973766999784857, 2.0087262000888586, 2.5118650998920202, 3.2381932998541743, 1.8451487999409437, 2.07545780017972, 2.2891124999150634, 1.7074915000703186, 2.0216967000160366, 1.7169932001270354, 1.8571113999933004, 1.6405806001275778, 3.3344433000311255, 1.9801331998314708, 1.5376269000116736, 1.647773299831897, 2.070005400106311, 1.5199335999786854, 1.3893081001006067, 1.36443360010162, 2.51539249997586, 1.7698188999202102, 1.2684984998777509, 1.5461868999991566, 1.5403406999539584, 1.714323200052604]","[3.0591049999929965, 3.1404864999931306, 3.186542100040242, 2.6908551999367774, 2.3480215000454336, 3.441647599916905, 2.794595600105822, 1.8635587999597192, 5.132231799885631, 2.9737895999569446, 2.5618789999280125, 2.566607099957764, 2.1802141999360174, 2.6793192999903113, 2.29738079989329, 2.0087345000356436, 2.5118745998479426, 3.2382010999135673, 1.8451555001083761, 2.0754669001325965, 2.289120400091633, 1.7074963999912143, 2.021704899845645, 1.7170013000722975, 1.8571223001927137, 1.6405888001900166, 3.334452000213787, 1.9801407000049949, 1.5376337999477983, 1.6477794998791069, 2.070011999923736, 1.519944699946791, 1.3893156000413, 1.364441400161013, 2.5154001000337303, 1.7698297000024468, 1.2685237999539822, 1.5461949000600725, 1.5403489000163972, 1.7143324001226574]",035672,001,2023-10-27_11h38.35.520,Intentional Binding Task,2022.1.4,59.996136331151284,
